LabVIEW Measurement
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	ruan.comelli
Date	2019/06/18
Time	11:20:03,7617983500581939309
***End_of_Header***

Channels	1
Samples	1
Date	2019/06/18
Time	11:20:03,7617983500581939309
Y_Unit_Label	Deg C
X_Dimension	Time
X0	0,0000000000000000E+0
Delta_X	0,000000
***End_of_Header***
X_Value	RTD Temperature	Comment
0,000000	49,665781
0,229000	49,667174
0,443000	49,666555
0,650000	49,665626
0,869000	49,665162
1,075000	49,664698
1,281000	49,666245
1,487000	49,666710
1,695000	49,665781
1,902000	49,666245
2,120000	49,665781
2,337000	49,666245
2,545000	49,665472
2,753000	49,665162
2,963000	49,665472
3,169000	49,665936
3,376000	49,665007
3,590000	49,666710
3,802000	49,665626
4,020000	49,664233
4,227000	49,665317
4,433000	49,664543
4,650000	49,664543
4,859000	49,664543
5,069000	49,664543
5,275000	49,662376
5,485000	49,665007
5,697000	49,664079
5,911000	49,663305
6,118000	49,664079
6,325000	49,662531
6,531000	49,662840
6,738000	49,662840
6,945000	49,662531
7,161000	49,662221
7,367000	49,661138
7,573000	49,662995
7,788000	49,662686
7,996000	49,661602
8,216000	49,661448
8,428000	49,661138
8,645000	49,660519
8,855000	49,660364
9,062000	49,660209
9,268000	49,659281
9,474000	49,659281
9,681000	49,658662
9,926000	49,657888
10,133000	49,658043
10,346000	49,656805
10,552000	49,657114
10,758000	49,658043
10,967000	49,655876
11,174000	49,655566
11,384000	49,656185
11,594000	49,656031
11,801000	49,656031
12,039000	49,657114
12,246000	49,655876
12,465000	49,655412
12,674000	49,655412
12,883000	49,654638
13,107000	49,656185
13,326000	49,655102
13,534000	49,655721
13,740000	49,656185
13,947000	49,655257
14,163000	49,655102
14,370000	49,654019
14,577000	49,654947
14,791000	49,654173
15,035000	49,654019
15,252000	49,653400
15,459000	49,654019
15,666000	49,654328
15,873000	49,652626
16,081000	49,653245
16,287000	49,653554
16,498000	49,653400
16,708000	49,653864
16,915000	49,654019
17,127000	49,653554
17,333000	49,653245
17,585000	49,653090
17,797000	49,653400
18,019000	49,653709
18,226000	49,653400
18,435000	49,653554
18,656000	49,653245
18,873000	49,654947
19,088000	49,654793
19,306000	49,655257
19,516000	49,655566
19,723000	49,655721
19,929000	49,656031
20,153000	49,655412
20,360000	49,655566
20,567000	49,656495
20,774000	49,656031
20,987000	49,655721
21,196000	49,656185
21,420000	49,656650
21,635000	49,656959
21,847000	49,656805
22,054000	49,656495
22,260000	49,656340
22,472000	49,656185
22,679000	49,656340
22,886000	49,656031
23,099000	49,656805
23,321000	49,657114
23,528000	49,656805
23,736000	49,656495
23,942000	49,657114
24,150000	49,657114
24,357000	49,656340
24,571000	49,657578
24,777000	49,655876
24,986000	49,657114
25,196000	49,656495
25,409000	49,657114
25,616000	49,656650
25,823000	49,657114
26,030000	49,656805
26,237000	49,656340
26,450000	49,656959
26,658000	49,657424
26,865000	49,657424
27,072000	49,657578
27,279000	49,657733
27,494000	49,657733
27,714000	49,657269
27,922000	49,656959
28,129000	49,656650
28,335000	49,657269
28,550000	49,657114
28,757000	49,656340
28,963000	49,656031
29,174000	49,656340
29,391000	49,656340
29,598000	49,654947
29,810000	49,655566
30,024000	49,656031
30,257000	49,656185
30,464000	49,655566
