LabVIEW Measurement
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	ruan.comelli
Date	2019/06/24
Time	17:33:53,0703180500585519753
***End_of_Header***

Channels	1
Samples	1
Date	2019/06/24
Time	17:33:53,0703180500585519753
Y_Unit_Label	Deg C
X_Dimension	Time
X0	0,0000000000000000E+0
Delta_X	0,000000
***End_of_Header***
X_Value	RTD Temperature	Comment
0,000000	80,287548
0,209000	80,287236
0,419000	80,288954
0,625000	80,288329
0,836000	80,286298
1,042000	80,287548
1,250000	80,288017
1,460000	80,286455
1,670000	80,287860
1,876000	80,287079
2,089000	80,287860
2,303000	80,288017
2,514000	80,287860
2,721000	80,287236
2,927000	80,286142
3,137000	80,287548
3,344000	80,287079
3,550000	80,287548
3,761000	80,286767
3,968000	80,288173
4,179000	80,286767
4,386000	80,287392
4,598000	80,286923
4,807000	80,287860
5,013000	80,287548
5,222000	80,287548
5,428000	80,288017
5,638000	80,288017
5,845000	80,288485
6,051000	80,288017
6,258000	80,288173
6,464000	80,289110
6,675000	80,288798
6,881000	80,288329
7,092000	80,288641
7,298000	80,288798
7,509000	80,288641
7,715000	80,289422
7,921000	80,289579
8,131000	80,289110
8,338000	80,289266
8,546000	80,289735
8,757000	80,288329
8,964000	80,289579
9,176000	80,289579
9,389000	80,289266
9,596000	80,289110
9,807000	80,289579
10,013000	80,288798
10,224000	80,289266
10,430000	80,288485
10,636000	80,289579
10,842000	80,289266
11,048000	80,289422
11,254000	80,290047
11,464000	80,289891
11,676000	80,288641
11,882000	80,287704
12,094000	80,288641
12,300000	80,288798
12,507000	80,288798
12,718000	80,288798
12,940000	80,288485
13,147000	80,288329
13,353000	80,289110
13,565000	80,288641
13,771000	80,288954
13,979000	80,288641
14,185000	80,289266
14,395000	80,288329
14,606000	80,288798
14,812000	80,288954
15,031000	80,287704
15,237000	80,288173
15,466000	80,288017
15,673000	80,287548
15,879000	80,288641
16,086000	80,287860
16,292000	80,287392
16,506000	80,287548
16,713000	80,288329
16,922000	80,287236
17,129000	80,285830
17,340000	80,287860
17,547000	80,286923
17,758000	80,286298
17,976000	80,286455
18,187000	80,287236
18,394000	80,286142
18,600000	80,285986
18,811000	80,286767
19,025000	80,285986
19,236000	80,286142
19,442000	80,285674
19,648000	80,285986
19,859000	80,285205
20,067000	80,284736
20,278000	80,285049
20,485000	80,284736
20,692000	80,284111
20,903000	80,284424
21,109000	80,283955
21,315000	80,285049
21,523000	80,284893
21,729000	80,284268
21,939000	80,282706
22,146000	80,284111
22,357000	80,283643
22,568000	80,283799
22,779000	80,283799
22,986000	80,284268
23,192000	80,284268
23,404000	80,283330
23,611000	80,283487
23,821000	80,283487
24,027000	80,283487
24,238000	80,282862
24,445000	80,283330
24,656000	80,282237
24,862000	80,281925
25,074000	80,282706
25,281000	80,281456
25,504000	80,282862
25,712000	80,281612
25,918000	80,281768
26,125000	80,282862
26,331000	80,281768
26,538000	80,281300
26,749000	80,281300
26,956000	80,282549
27,178000	80,280987
27,390000	80,280519
27,597000	80,280050
27,808000	80,279894
28,015000	80,282237
28,222000	80,280675
28,433000	80,280050
28,639000	80,279113
28,850000	80,279425
29,057000	80,279894
29,270000	80,280206
29,477000	80,279738
29,689000	80,279425
29,896000	80,279269
30,108000	80,280363
