LabVIEW Measurement
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	ruan.comelli
Date	2019/06/24
Time	16:55:30,1983180500584856977
***End_of_Header***

Channels	1
Samples	1
Date	2019/06/24
Time	16:55:30,1983180500584856977
Y_Unit_Label	Deg C
X_Dimension	Time
X0	0,0000000000000000E+0
Delta_X	0,000000
***End_of_Header***
X_Value	RTD Temperature	Comment
0,000000	75,246510
0,209000	75,246821
0,415000	75,246821
0,626000	75,247133
0,832000	75,247133
1,039000	75,246821
1,329000	75,245730
1,535000	75,246821
1,745000	75,245730
1,955000	75,245262
2,162000	75,246665
2,369000	75,246977
2,575000	75,247133
2,781000	75,246042
2,994000	75,246198
3,200000	75,246510
3,406000	75,246510
3,614000	75,247601
3,829000	75,246510
4,039000	75,246821
4,245000	75,246510
4,453000	75,246821
4,660000	75,246354
4,867000	75,247445
5,074000	75,246510
5,281000	75,246354
5,493000	75,246821
5,699000	75,247601
5,905000	75,247133
6,111000	75,247913
6,317000	75,246510
6,524000	75,246977
6,730000	75,246510
6,936000	75,247445
7,149000	75,246821
7,355000	75,246354
7,563000	75,246510
7,770000	75,248537
7,981000	75,248069
8,187000	75,246821
8,430000	75,248381
8,636000	75,247133
8,843000	75,247445
9,049000	75,248069
9,260000	75,248225
9,466000	75,248537
9,679000	75,248537
9,904000	75,249785
10,119000	75,249473
10,325000	75,249005
10,531000	75,248849
10,737000	75,249785
10,943000	75,250565
11,149000	75,250565
11,356000	75,249629
11,567000	75,250721
11,774000	75,250409
11,986000	75,250877
12,192000	75,251032
12,403000	75,251344
12,610000	75,251500
12,816000	75,251812
13,022000	75,251500
13,228000	75,251500
13,435000	75,252904
13,641000	75,251344
13,848000	75,253216
14,059000	75,253216
14,271000	75,252280
14,486000	75,253372
14,698000	75,252904
14,904000	75,253996
15,115000	75,254620
15,321000	75,253840
15,528000	75,253996
15,734000	75,253996
15,940000	75,254308
16,147000	75,255088
16,353000	75,255088
16,560000	75,254152
16,767000	75,254152
16,974000	75,255244
17,184000	75,254308
17,391000	75,255867
17,598000	75,255088
17,805000	75,256023
18,011000	75,255711
18,217000	75,255711
18,430000	75,256179
18,636000	75,256023
18,848000	75,257427
19,055000	75,257739
19,270000	75,256647
19,480000	75,256803
19,692000	75,257583
19,899000	75,257739
20,105000	75,257739
20,313000	75,256179
20,519000	75,257895
20,725000	75,258051
20,934000	75,257115
21,141000	75,257583
21,347000	75,258051
21,583000	75,258831
21,795000	75,257583
22,002000	75,257427
22,208000	75,258831
22,419000	75,258831
22,626000	75,258363
22,840000	75,258363
23,047000	75,258519
23,258000	75,257427
23,466000	75,259611
23,673000	75,259611
23,885000	75,259143
24,092000	75,259767
24,298000	75,258363
24,504000	75,259611
24,711000	75,259611
24,917000	75,259455
25,131000	75,259611
25,339000	75,258051
25,545000	75,259611
25,757000	75,260546
25,964000	75,258519
26,171000	75,260234
26,378000	75,259923
26,584000	75,260078
26,796000	75,259767
27,002000	75,259299
27,209000	75,260078
27,420000	75,261170
27,627000	75,260546
27,838000	75,260702
28,046000	75,260702
28,252000	75,260390
28,463000	75,260234
28,678000	75,260702
28,885000	75,260546
29,092000	75,259923
29,298000	75,259611
29,505000	75,261326
29,712000	75,260234
29,922000	75,260546
30,128000	75,260078
