LabVIEW Measurement
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	ruan.comelli
Date	2019/06/18
Time	11:21:51,3997983500583813724
***End_of_Header***

Channels	1
Samples	1
Date	2019/06/18
Time	11:21:51,3997983500583813724
Y_Unit_Label	Deg C
X_Dimension	Time
X0	0,0000000000000000E+0
Delta_X	0,000000
***End_of_Header***
X_Value	RTD Temperature	Comment
0,000000	49,628946
0,234000	49,628482
0,441000	49,629565
0,648000	49,630030
0,854000	49,630185
1,060000	49,631113
1,296000	49,630339
1,503000	49,630958
1,714000	49,630030
1,921000	49,630958
2,127000	49,632042
2,348000	49,631887
2,562000	49,632661
2,769000	49,632661
2,975000	49,632506
3,227000	49,634054
3,434000	49,635137
3,640000	49,634673
3,850000	49,634673
4,057000	49,634673
4,263000	49,635447
4,469000	49,636530
4,676000	49,636685
4,884000	49,637149
5,106000	49,636530
5,337000	49,636530
5,543000	49,636994
5,750000	49,637149
5,966000	49,637149
6,173000	49,636685
6,380000	49,636685
6,587000	49,637304
6,794000	49,637304
7,002000	49,638078
7,209000	49,637768
7,416000	49,637459
7,622000	49,636530
7,838000	49,638387
8,045000	49,638232
8,252000	49,637768
8,458000	49,638232
8,668000	49,637459
8,874000	49,638697
9,080000	49,637923
9,287000	49,639006
9,497000	49,638232
9,709000	49,639316
9,924000	49,638852
10,135000	49,638697
10,342000	49,639471
10,549000	49,638697
10,755000	49,639935
10,962000	49,638232
11,188000	49,639161
11,396000	49,640709
11,614000	49,639625
11,820000	49,639780
12,033000	49,639471
12,240000	49,640863
12,446000	49,639625
12,656000	49,641018
12,861000	49,639780
13,074000	49,640244
13,280000	49,640554
13,488000	49,641637
13,699000	49,640554
13,916000	49,641947
14,128000	49,640554
14,337000	49,639935
14,544000	49,640399
14,753000	49,640244
14,960000	49,640244
15,166000	49,641173
15,373000	49,640399
15,584000	49,640554
15,791000	49,640399
16,001000	49,640244
16,208000	49,639780
16,414000	49,639471
16,635000	49,639780
16,842000	49,640244
17,048000	49,640090
17,283000	49,639625
17,493000	49,639780
17,700000	49,639935
17,907000	49,639471
18,114000	49,639161
18,326000	49,639780
18,533000	49,639316
18,758000	49,639316
18,971000	49,638542
19,178000	49,639161
19,384000	49,639780
19,599000	49,638852
19,807000	49,639471
20,014000	49,639161
20,235000	49,637768
20,441000	49,638078
20,647000	49,637923
20,854000	49,638232
21,061000	49,638232
21,267000	49,638697
21,475000	49,638697
21,686000	49,637459
21,894000	49,637613
22,104000	49,639625
22,312000	49,638542
22,519000	49,637923
22,741000	49,639161
22,947000	49,639316
23,159000	49,637304
23,365000	49,637768
23,572000	49,637768
23,779000	49,637613
23,986000	49,638078
24,194000	49,637613
24,402000	49,637304
24,609000	49,637923
24,822000	49,637304
25,041000	49,636066
25,248000	49,636840
25,454000	49,636840
25,661000	49,636066
25,886000	49,637459
26,093000	49,637768
26,303000	49,636220
26,516000	49,636685
26,723000	49,637613
26,934000	49,636685
27,141000	49,637149
27,348000	49,636685
27,554000	49,635601
27,769000	49,636066
27,976000	49,635447
28,182000	49,636840
28,391000	49,635756
28,598000	49,635756
28,816000	49,635137
29,026000	49,635137
29,237000	49,634363
29,446000	49,634363
29,653000	49,634828
29,866000	49,633899
30,073000	49,633125
30,280000	49,633589
